title,company,location,date_posted,job_type,job_url,country,source
Global Digital Marketing Manager (f/m/d),MKS Instruments,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=fc593b4bdd67341b,Germany,Indeed
Senior Manager Product Excellence,PUMA,"Herzogenaurach, BY, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=c4dea8df0bd3cc64,Germany,Indeed
Product Regulations Specialist,Nilfisk,"Bellenberg, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=f0ab091b67b06174,Germany,Indeed
Payroll Lead,Angi,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=fef6fa22d2992a2d,Germany,Indeed
Duales Studium - Buchhaltung & Controlling (w/m/d) (Start 2026),Bechtle,"Darmstadt, HE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=5d2449c4abb31882,Germany,Indeed
Fachspezialist (m/w/d) Finanzen,Die Autobahn GmbH des Bundes,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=6044924e2839da7b,Germany,Indeed
Business Intelligence Consultant (w/m/d) - SAP BW / SAP Datasphere,SIEGWERK,"Siegburg, NW, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=2ba7e52236d5cf48,Germany,Indeed
Business Intelligence Consultant (f/m/d) - SAP BW / SAP Datasphere,SIEGWERK,"Siegburg, NW, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=d2a37fb9c203b12b,Germany,Indeed
Product Designer (m/f/x),EYE SECURITY,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=75f348f2084d0d47,Germany,Indeed
IT Systems Engineer,Enpal,"Home Office, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=da27edf192e6070c,Germany,Indeed
Produktmanager RIB Civil (w/m),RIB Software,"Stuttgart, BW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=5b825a9b7efa4e71,Germany,Indeed
SAP AIF Senior Developer,PUMA,"Herzogenaurach, BY, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=8b9e2217165a438c,Germany,Indeed
Growth Marketing Manager (CRO & Ecommerce Optimization),Happy Koala LLC,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=ae77b544acc8face,Germany,Indeed
Creative Marketing Executive (VOD),ARPU PLUS,"المعادي, C, EG",2026-04-21,fulltime,https://eg.indeed.com/viewjob?jk=5d4c72247652af29,Egypt,Indeed
Produktmanager (m/w/d) am Standort Göttingen,Excelitas Technologies,"Göttingen, NI, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=79358dd19f87414a,Germany,Indeed
Software Architect,BauWatch UK,"Enschede, OV, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=748a1a4b4e0ced6e,Netherlands,Indeed
Java Software Developer,Sqills,"Enschede, OV, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=4d7c9ea077f3f7f6,Netherlands,Indeed
Working Student (f/m/d) Data Analytics & AI in Procurement,Siemens Energy,"Berlin, BE, DE",2026-04-21,parttime,https://de.indeed.com/viewjob?jk=7df45781fd1ff137,Germany,Indeed
Business Intelligence Business Partner (m/f/d),IMPERIAL BRANDS,"Hamburg, HH, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=819690236879e1ce,Germany,Indeed
AI Solutions Engineer (Automation) (m/w/d),Rabb IT Solutions GmbH,"Borken, NW, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=1d662e0e03c0d092,Germany,Indeed
Head of Product Marketing,Lobster Data GmbH,"Tutzing, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=c41c95e7069fff12,Germany,Indeed
IT Support Engineer (f/m/d),Aleph Alpha,"Heidelberg, BW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=c102ede05107109e,Germany,Indeed
AI Agents & Automations Internship (f/m/x),Enpal,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=db05248f9904db64,Germany,Indeed
"Tech Lead, Web Core Product & Chrome Extension - Düsseldorf, Germany",Speechify,"Düsseldorf, NW, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=3fcaba156848601e,Germany,Indeed
Product Marketing Manager NPC (m/w/d),Roche,"Mannheim, BW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=95dbc2228a2dfb31,Germany,Indeed
"Engineering Manager, Product Engineering",Secfix,"München, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=992ad8f429c2d052,Germany,Indeed
Senior Machine Learning Engineer,Lobster Data GmbH,"Tutzing, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=0ec81feb99ede0db,Germany,Indeed
Data Analytics Engineer – Finance,Lobster Data GmbH,"Tutzing, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=015e845be85ce5e9,Germany,Indeed
Embedded Software Test Engineer (all genders) - Data Recording ECU,MOIA GmbH,"Wolfsburg, NI, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=e2f20c4cd015e200,Germany,Indeed
"Content Operations Specialist Project Intern, Sports Verticals (TikTok Operations) - 2026 Start (BS/MS)",TikTok,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=03daf45a151daf1d,Germany,Indeed
"Content Operations Specialist Project Intern, Entertainment & Creator Marketing (TikTok Operations) - 2026 Start (BS/MS)",TikTok,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=09d7505a07827dfb,Germany,Indeed
"Content Operations Specialist Project Intern, Emerging Verticals (TikTok Operations) - 2026 Start (BS/MS)",TikTok,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=4db24710f48bb0d1,Germany,Indeed
IT Support Engineer (f/m/d),Aleph Alpha,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=be5788da3083830d,Germany,Indeed
Head of Product (m/w/d),Conceptboard,"Stuttgart, BW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=453e786ad6ea2e12,Germany,Indeed
Junior Manager Customer Analytics (f/m/w),mytheresa.com,"München, BY, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=c2ffebeda1748297,Germany,Indeed
Metering Technician- Aramco Approved,Diyar Alwatan Trading & Contracting Company (DACO),"الدمام, S04, SA",2026-04-21,fulltime,https://sa.indeed.com/viewjob?jk=3eebac1259603f8a,Saudi Arabia,Indeed
Systemadministrator (m/w/d),Hasenauer+Koch GmbH+Co. KG,"Reutlingen, BW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=5d9ee6a0ffb00e19,Germany,Indeed
Office ManagerIn / Management Assistenz (m/w/d),cavalis,"München, BY, DE",2026-04-21,parttime,https://de.indeed.com/viewjob?jk=745769a2737f753e,Germany,Indeed
Senior Controller (m/w/d),The Grounds Asset Management GmbH,"Berlin-Kreuzberg, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=9e97248086c1051d,Germany,Indeed
Marketing Business Partner / Consulting (all genders),mediaworx berlin AG,"Home Office, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=a8d322e6cd67d90c,Germany,Indeed
Software Architect,BauWatch UK,"Almelo, OV, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=473c5df1e11798d3,Netherlands,Indeed
Back-End Developer,Harvest Health and Recreation,"Groningen, GR, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=5d4df87b8bd4b650,Netherlands,Indeed
Software Engineering Manager,Rensa Family,"Doetinchem, GE, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=afe83c619f016b36,Netherlands,Indeed
Front-end Developer bij Tech-Start-up,DMWS B.V.,"Eindhoven, NB, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=1dfba8963e8e697e,Netherlands,Indeed
PhD Philosophical reflection: impact of digitalisation & AI in livestock farming,Wageningen University & Research,"Wageningen, GE, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=a98f3268397e1046,Netherlands,Indeed
Data Engineer,RIFF,"Amsterdam, NH, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=14a3f54613df6aa0,Netherlands,Indeed
Data Scientist (Fraud Detection),Dataexpert,"Veenendaal, UT, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=e9a1b81d6b9e9841,Netherlands,Indeed
Postdoc In Philosophy of Technology,Eindhoven University of Technology,"Eindhoven, NB, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=773a1ac40f11d1f6,Netherlands,Indeed
(Afstudeer)stage Data Science Engineer - Enexis Graduate Programma,Enexis,"Den Bosch, NB, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=9e14a9ee3926f3cb,Netherlands,Indeed
Medior / Senior Scientist Systeemlogistiek,TNO,"Rijswijk, ZH, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=a4e4872393663dc2,Netherlands,Indeed
MSAT Bio DS Lab Associate Scientist,Johnson & Johnson,"Leiden, ZH, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=9820b73eb5bbee9b,Netherlands,Indeed
PhD candidate for Marie Skłodowska-Curie Research Fellowship: Micronutrient and electrolyte levels during recovery from critical illness,Ziekenhuis Gelderse Vallei,"Ede, GE, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=176f7316dd7f911b,Netherlands,Indeed
(Afstudeer)stage Data Science Engineer - Enexis Graduate Programma,Enexis Group,"Den Bosch, NB, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=5b9277c11f9dd7b1,Netherlands,Indeed
3684 Data Engineer,"Contact One Communications, Inc.","Den Haag, ZH, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=cf8f37a55486fc37,Netherlands,Indeed
Marketing Communications Specialist,Mimetas,"Leiden, ZH, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=cfdf85b5f492e517,Netherlands,Indeed
"Intern, Research Data Engineering",Genmab,"Utrecht, UT, NL",2026-04-21,internship,https://nl.indeed.com/viewjob?jk=a77e12130f95e4f4,Netherlands,Indeed
AI engineer,RIVM,"Bilthoven, UT, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=71811d474e7dc1d5,Netherlands,Indeed
Senior Developer .NET/C# – Roosendaal – Hybrid,Active Ants,"Roosendaal, NB, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=4c49c839295a5b47,Netherlands,Indeed
Android Developer,NOWATCH,"Amsterdam Centrum, NH, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=1ed0a58ea7ae9a09,Netherlands,Indeed
iOS Developer,NOWATCH,"Amsterdam Centrum, NH, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=18bc146b0ecd84d8,Netherlands,Indeed
Senior Product Manager,iwell B.V.,"Utrecht, UT, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=5abad558407e01a8,Netherlands,Indeed
Senior Accountant - R2R,Al-Futtaim,"القاهرة, C, EG",2026-04-21,Not Specified,https://eg.indeed.com/viewjob?jk=6013b06636e20f0b,Egypt,Indeed
Software Quality Engineer,Canon Production Printing,"Venlo, LI, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=a09440fc0859ae8e,Netherlands,Indeed
Data Analyst,Sogeti,"Groningen, GR, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=f3b44d2524fabb65,Netherlands,Indeed
Senior Business Analist Groningen,Sogeti,"Groningen, GR, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=b5a90f357e2c962a,Netherlands,Indeed
Data analist,Centraal Bureau voor de Statistiek,"Den Haag, ZH, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=8ae385d76084e391,Netherlands,Indeed
Software Engineer - Services,eBay,"Amsterdam, NH, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=3dd3018af73e3e98,Netherlands,Indeed
Full-stack Developer - bij Tech Start-up,DMWS B.V.,"Eindhoven, NB, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=fa78516cbc32a18b,Netherlands,Indeed
FRONTEND DEVELOPER (React / TypeScript),Triple Audio B.V.,"Utrecht, UT, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=0bf3631c608241c8,Netherlands,Indeed
Full Stack Developer .NET,Logis.P,"Zwolle, OV, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=ac3113924e6fa0be,Netherlands,Indeed
Software Architect,BauWatch UK,"Zwolle, OV, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=3fe489d213c3a5b7,Netherlands,Indeed
Frontend Engineer,RH Marine,"Schiedam, ZH, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=1055fe685306f7b5,Netherlands,Indeed
Full-Stack Developer,Harvest Health and Recreation,"Groningen, GR, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=9f38f272cd782687,Netherlands,Indeed
Front End Developer,Levy Professionals,"Amstelveen, NH, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=34c0d38be9677092,Netherlands,Indeed
Senior Software Engineer,GlobalOrange,"Amsterdam, NH, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=89bc3569c5d3a85e,Netherlands,Indeed
Staff Software Engineer,Workato,"Amsterdam, NH, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=549008ad56e50402,Netherlands,Indeed
Internship: Data-Driven Sustainability in Automated Logistics Systems,Vanderlande Industries,"Veghel, NB, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=6117014fe94b8dec,Netherlands,Indeed
Climate & Air Quality Software Engineer,TNO,"Petten, NH, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=4e1ba4af4422bd68,Netherlands,Indeed
Software Engineer Klimaat & Luchtkwaliteit,TNO,"Petten, NH, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=17420822ab92569e,Netherlands,Indeed
Real-Time Software R&D Engineer,Nederlands Lucht- en Ruimtevaartcentrum (NLR),"Amsterdam, NH, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=a5d7e7b88f57c6f0,Netherlands,Indeed
HRIS Sr. Specialist,Holcim,"القاهرة الجديدة, C, EG",2026-04-21,Not Specified,https://eg.indeed.com/viewjob?jk=abf7769e323aa595,Egypt,Indeed
Front-End Developer,Harvest Health and Recreation,"Groningen, GR, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=480ef4c42db701ff,Netherlands,Indeed
BACKEND DEVELOPER (C# / .NET Core),Triple Audio B.V.,"Utrecht, UT, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=4e02e68623b19070,Netherlands,Indeed
Full Stack C# .Net Developer,VB-Airsuspension,"Varsseveld, GE, NL",2026-04-21,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=b8aa1fc99d300f71,Netherlands,Indeed
Full Stack Developer,StaffR,"Eindhoven, NB, NL",2026-04-21,Not Specified,https://nl.indeed.com/viewjob?jk=855f4c5034ffd924,Netherlands,Indeed
E-commerce Store Manager,Happy Koala LLC,"Frankfurt am Main, HE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=02729a7e3db495cb,Germany,Indeed
(Senior-)Software Developer C++ (m/w/d) - Marinekommunikationssysteme,ACONEXT Stuttgart GmbH,"Dresden, SN, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=cb1c839f2d0d80ef,Germany,Indeed
Software Engineer II,TomTom,"Amsterdam, NH, NL",2026-04-21,fulltime,https://nl.indeed.com/viewjob?jk=488109b0d4576ea7,Netherlands,Indeed
Assistant Manager Procurement,Jamjoom Pharma,"جدة, S02, SA",2026-04-21,fulltime,https://sa.indeed.com/viewjob?jk=f96692b1b2876801,Saudi Arabia,Indeed
Product Manager Operations (m/w/d),Flix SE,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=f68ba0aa72f4a228,Germany,Indeed
Product Manager (all genders) Toll Tribe,Edenred,"Kleinostheim, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=3fbc9c4f75abe352,Germany,Indeed
Digital Distribution Manager,Accor,"المدينة, S03, SA",2026-04-21,fulltime,https://sa.indeed.com/viewjob?jk=fcf3b4b8f1926675,Saudi Arabia,Indeed
Performance Marketing Manager - Paid Social (all genders),Sunday Natural,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=f143006965c7b1e9,Germany,Indeed
Product Manager (m/w/d) Guest Journey,STAYERY.,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=fdd90ca6dff802e5,Germany,Indeed
Product Strategy Manager (m/w/d),Flix SE,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=95228ca1ae336beb,Germany,Indeed
AI Acoustic Engineer (m/f/d) – UAV Localization & Signal Processing,Autonomous Teaming Solutions,"München, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=537fc38ab123264d,Germany,Indeed
Restaurant Manager (Fine dining Experienced),Noir KSA,"الرياض, S01, SA",2026-04-21,Not Specified,https://sa.indeed.com/viewjob?jk=aadd46b9b2de74cd,Saudi Arabia,Indeed
Retail Marketing Specialist,Razer,"Hamburg, HH, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=1e57b3d2cbcaa7d4,Germany,Indeed
Senior Embedded Engineer (all genders) - Vehicle Foundation Domain,MOIA GmbH,"Hamburg, HH, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=b0577e3b7bdd2ca1,Germany,Indeed
Working Student as Assistant Technical Project Manager (d/f/m),Airbus,"Buxtehude, NI, DE",2026-04-21,parttime,https://de.indeed.com/viewjob?jk=c50c232bb550955c,Germany,Indeed
IT system Analyst - Saudi Aramco - SMP mgm,ABIS,"الظهران, S04, SA",2026-04-21,fulltime,https://sa.indeed.com/viewjob?jk=b5a3365d7878a989,Saudi Arabia,Indeed
FP&A - Senior Analyst (Saudi national),Baker Hughes,"الظهران, S04, SA",2026-04-21,fulltime,https://sa.indeed.com/viewjob?jk=34efde49d3e676ec,Saudi Arabia,Indeed
QC CHEMIST,GSK,"جدة, S02, SA",2026-04-21,Not Specified,https://sa.indeed.com/viewjob?jk=f8940d213ab0549d,Saudi Arabia,Indeed
(Sen.) System Engineer Sovereign Infrastructure (gn),TelemaxX Telekommunikation GmbH,"Karlsruhe, BW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=1ee320f192be2d6c,Germany,Indeed
Account Executive,Deltia,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=40cbd6efb7f14cfe,Germany,Indeed
Senior Computer Vision Engineer (w/m/d),Visometry GmbH,"Darmstadt, HE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=ed14a301b052f222,Germany,Indeed
Engineer IT/OT Systems (f/m/d),QIAGEN,"Hilden, NW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=21318d3891ffebed,Germany,Indeed
Systemadministrator/in (w/m/d),Forschungszentrum Borstel,"Borstel, NI, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=9d76e6fca2831b01,Germany,Indeed
Product Manager (m/w/d),Flix SE,"Berlin, BE, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=bc2ca8898c9442ab,Germany,Indeed
(Senior) International CRM Manager (gn),The Quality Group,"Hamburg, HH, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=8aeb35b707b94ffc,Germany,Indeed
Quantum Software Engineer - Qrisp,IQM Finland Oy,"München, BY, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=24d12c73bf23a2f7,Germany,Indeed
Data Engineer Power Apps / Power BI (m/w/d),Avanca GmbH,"Bakum, NI, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=9e9ea49d9a3b746a,Germany,Indeed
AI Enablement (f/m/d),Upvest,"Berlin, BE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=069d8246a2a1c1ae,Germany,Indeed
Retail Marketing Specialist,Razer,"Hamburg, HH, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=ccd349ff25c12fd1,Germany,Indeed
BI Consultant (w/m/d),pmOne AG,"München, BY, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=00631edc6be45c29,Germany,Indeed
Verification Engineer - Test Manager,Belimo,"Großröhrsdorf, SN, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=eb87ccd30c952faf,Germany,Indeed
(Junior) Global Product Manager BABOR (all genders),Dr. Babor GmbH & Co. KG,"Aachen, NW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=3347606345e6ce12,Germany,Indeed
(Senior) Product Manager (all genders),Dr. Babor GmbH & Co. KG,"Aachen, NW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=e836aa5cdde92092,Germany,Indeed
Data & Analytics Engineer (m/w/d),Seifert Logistics,"Ulm, BW, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=b741c5b20fe17bff,Germany,Indeed
Data & Analytics Engineer (m/w/d),Log-hub AG,"Frankfurt am Main, HE, DE",2026-04-21,fulltime,https://de.indeed.com/viewjob?jk=366fa351199a040e,Germany,Indeed
Senior Sports Marketing Manager Training,PUMA,"Herzogenaurach, BY, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=9aa56339f717ecf4,Germany,Indeed
Working Student / Paid Social (m/f/d),Koro Handels GmbH,"Berlin, BE, DE",2026-04-21,parttime,https://de.indeed.com/viewjob?jk=496d800e327bda37,Germany,Indeed
(Senior) International CRM Manager (gn),The Quality Group GmbH,"Hamburg, HH, DE",2026-04-21,Not Specified,https://de.indeed.com/viewjob?jk=47cb84fb6e2b827f,Germany,Indeed
